Track Name,Artist,Streams,Date,code,name
Green Light,Lorde,355733,4/21/17,us,United States
Neighbors,J. Cole,355730,1/10/17,us,United States
Up,NAV,355580,5/10/17,us,United States
Supercut,Lorde,355567,6/17/17,us,United States
24K Magic,Bruno Mars,355522,3/5/17,us,United States
All Night (feat. Knox Fortune),Chance the Rapper,355516,4/15/17,us,United States
It Ain't Me (with Selena Gomez),Kygo,355477,2/16/17,us,United States
"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",ZAYN,355455,5/12/17,us,United States
Closer,The Chainsmokers,355432,6/23/17,us,United States
Bad and Boujee (feat. Lil Uzi Vert),Migos,355372,6/23/17,us,United States
I Got You,Bebe Rexha,355370,3/9/17,us,United States
I Feel It Coming,The Weeknd,355369,5/9/17,us,United States
Believer,Imagine Dragons,355246,5/28/17,us,United States
24K Magic,Bruno Mars,355181,3/6/17,us,United States
Swang,Rae Sremmurd,355175,6/23/17,us,United States
Get Low (with Liam Payne),Zedd,355083,7/9/17,us,United States
Weak,AJR,355019,3/12/17,us,United States
Closer,The Chainsmokers,354981,5/25/17,us,United States
Some Kind Of Drug (feat. Marc E. Bassy),G-Eazy,354973,1/11/17,us,United States
Scars To Your Beautiful,Alessia Cara,354894,1/8/17,us,United States
All Night,The Vamps,354746,3/10/17,us,United States
Glow,Drake,354733,3/30/17,us,United States
Pretty Girl - Cheat Codes X CADE Remix,Maggie Lindemann,354679,4/19/17,us,United States
America,Logic,354614,5/8/17,us,United States
Might as Well,Future,354613,2/17/17,us,United States
Starving,Hailee Steinfeld,354608,1/29/17,us,United States
Most Girls,Hailee Steinfeld,354602,5/27/17,us,United States
Green Light,Lorde,354580,4/19/17,us,United States
Black Beatles,Rae Sremmurd,354564,4/1/17,us,United States
Cold Water (feat. Justin Bieber & MØ),Major Lazer,354442,1/4/17,us,United States
Swang,Rae Sremmurd,354384,6/21/17,us,United States
Rolex,Ayo & Teo,354382,6/3/17,us,United States
Some Kind Of Drug (feat. Marc E. Bassy),G-Eazy,354196,1/29/17,us,United States
Fake Love,Drake,354179,6/15/17,us,United States
Rolex,Ayo & Teo,354157,3/4/17,us,United States
Chill Bill (feat. J. Davi$ & Spooks),Rob $tone,354055,2/17/17,us,United States
OOOUUU,Young M.A,354051,1/12/17,us,United States
Jorja Interlude,Drake,354049,4/3/17,us,United States
First Time,Kygo,353966,5/28/17,us,United States
goosebumps,Travis Scott,353922,1/28/17,us,United States
Green Light,Lorde,353915,6/19/17,us,United States
X (feat. Future),21 Savage,353906,4/14/17,us,United States
Call On Me - Ryan Riback Extended Remix,Starley,353866,5/8/17,us,United States
Perfect Places,Lorde,353862,6/16/17,us,United States
Met Gala (feat. Offset),Gucci Mane,353849,5/29/17,us,United States
Swang,Rae Sremmurd,353781,6/22/17,us,United States
In the Name of Love,Martin Garrix,353766,1/29/17,us,United States
Look at Me!,XXXTENTACION,353721,2/27/17,us,United States
X (feat. Future),21 Savage,353694,3/29/17,us,United States
You Was Right,Lil Uzi Vert,353677,2/1/17,us,United States
wokeuplikethis*,Playboi Carti,353619,7/14/17,us,United States
Swang,Rae Sremmurd,353596,6/20/17,us,United States
Congratulations,Post Malone,353575,1/28/17,us,United States
Killing Spree,Logic,353501,5/9/17,us,United States
I Got You,Bebe Rexha,353452,3/10/17,us,United States
ELEMENT.,Kendrick Lamar,353398,6/16/17,us,United States
Sidewalks,The Weeknd,353363,1/11/17,us,United States
"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",ZAYN,353321,5/9/17,us,United States
Closer,The Chainsmokers,353281,6/16/17,us,United States
Call On Me - Ryan Riback Extended Remix,Starley,353188,4/20/17,us,United States
Issues,Julia Michaels,353128,7/6/17,us,United States
Slow Hands,Niall Horan,353053,5/7/17,us,United States
No Promises (feat. Demi Lovato),Cheat Codes,353035,5/29/17,us,United States
Weak,AJR,353020,3/5/17,us,United States
Most Girls,Hailee Steinfeld,353010,5/11/17,us,United States
Neighbors,J. Cole,352980,1/9/17,us,United States
Six Feet Under,The Weeknd,352955,1/9/17,us,United States
Most Girls,Hailee Steinfeld,352898,5/12/17,us,United States
Weak,AJR,352817,4/3/17,us,United States
You Was Right,Lil Uzi Vert,352786,2/3/17,us,United States
"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",ZAYN,352669,4/16/17,us,United States
Pretty Girl - Cheat Codes X CADE Remix,Maggie Lindemann,352666,5/5/17,us,United States
"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",ZAYN,352535,5/10/17,us,United States
The Cure,Lady Gaga,352516,5/28/17,us,United States
No Problem (feat. Lil Wayne & 2 Chainz),Chance the Rapper,352493,2/4/17,us,United States
"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",ZAYN,352267,5/11/17,us,United States
Say You Won't Let Go,James Arthur,352256,5/7/17,us,United States
Good Drank,2 Chainz,352215,6/20/17,us,United States
Good Life (with G-Eazy & Kehlani),G-Eazy,352035,5/25/17,us,United States
Issues,Julia Michaels,351967,7/7/17,us,United States
Both (feat. Drake),Gucci Mane,351925,3/26/17,us,United States
Broccoli (feat. Lil Yachty),Shelley FKA DRAM,351912,4/20/17,us,United States
Madiba Riddim,Drake,351895,4/2/17,us,United States
Kelly Price (feat. Travis Scott),Migos,351846,2/16/17,us,United States
Most Girls,Hailee Steinfeld,351819,5/8/17,us,United States
Crying in the Club,Camila Cabello,351810,7/9/17,us,United States
No Problem (feat. Lil Wayne & 2 Chainz),Chance the Rapper,351776,3/30/17,us,United States
Pretty Girl - Cheat Codes X CADE Remix,Maggie Lindemann,351661,5/24/17,us,United States
I Like Me Better,Lauv,351573,6/20/17,us,United States
Chill Bill (feat. J. Davi$ & Spooks),Rob $tone,351566,2/13/17,us,United States
One Dance,Drake,351466,3/28/17,us,United States
All Night,The Vamps,351362,3/8/17,us,United States
Homemade Dynamite,Lorde,351284,6/23/17,us,United States
All Time Low,Jon Bellion,351268,1/7/17,us,United States
All We Know,The Chainsmokers,351248,1/8/17,us,United States
No Problem (feat. Lil Wayne & 2 Chainz),Chance the Rapper,351215,3/29/17,us,United States
Rockabye (feat. Sean Paul & Anne-Marie),Clean Bandit,351173,2/17/17,us,United States
Call Casting,Migos,351134,2/4/17,us,United States
Water Under the Bridge,Adele,351116,2/17/17,us,United States
"Know No Better (feat. Travis Scott, Camila Cabello & Quavo)",Major Lazer,351068,7/13/17,us,United States
"Know No Better (feat. Travis Scott, Camila Cabello & Quavo)",Major Lazer,351062,7/12/17,us,United States
BUTTERFLY EFFECT,Travis Scott,351045,5/28/17,us,United States
Losin Control,Russ,351032,5/9/17,us,United States
24K Magic,Bruno Mars,350956,4/1/17,us,United States
X (feat. Future),21 Savage,350894,4/13/17,us,United States
"Know No Better (feat. Travis Scott, Camila Cabello & Quavo)",Major Lazer,350794,7/15/17,us,United States
OOOUUU,Young M.A,350778,1/8/17,us,United States
Say You Won't Let Go,James Arthur,350749,5/27/17,us,United States
Portland,Drake,350725,7/10/17,us,United States
Portland,Drake,350722,7/9/17,us,United States
Bounce Back,Big Sean,350717,7/14/17,us,United States
Cold Water (feat. Justin Bieber & MØ),Major Lazer,350662,1/5/17,us,United States
Moves,Big Sean,350655,1/28/17,us,United States
Party Monster,The Weeknd,350628,3/12/17,us,United States
Weak,AJR,350599,4/7/17,us,United States
All Night,The Vamps,350538,2/3/17,us,United States
Get Low (with Liam Payne),Zedd,350522,7/13/17,us,United States
Barcelona,Ed Sheeran,350429,3/12/17,us,United States
Still Got Time (feat. PARTYNEXTDOOR),ZAYN,350403,4/3/17,us,United States
Hallelujah,Logic,350388,5/8/17,us,United States
Bad and Boujee (feat. Lil Uzi Vert),Migos,350384,6/19/17,us,United States
Break Up Every Night,The Chainsmokers,350317,4/19/17,us,United States
Caroline,Aminé,350225,4/15/17,us,United States
No Problem (feat. Lil Wayne & 2 Chainz),Chance the Rapper,350194,3/28/17,us,United States
Closer,The Chainsmokers,350096,6/21/17,us,United States
do re mi,blackbear,350068,4/14/17,us,United States
Pretty Girl - Cheat Codes X CADE Remix,Maggie Lindemann,350057,4/13/17,us,United States
Liability,Lorde,349981,6/16/17,us,United States
One Dance,Drake,349974,3/29/17,us,United States
It Ain't Me (with Selena Gomez),Kygo,349923,7/7/17,us,United States
Just Hold On,Steve Aoki,349831,1/6/17,us,United States
Love Me Now,John Legend,349774,1/29/17,us,United States
Numb,21 Savage,349757,7/16/17,us,United States
Up,NAV,349699,5/11/17,us,United States
Tunnel Vision,Kodak Black,349686,7/10/17,us,United States
Swang,Rae Sremmurd,349681,6/19/17,us,United States
Bad and Boujee (feat. Lil Uzi Vert),Migos,349629,6/24/17,us,United States
Love Galore (feat. Travis Scott),SZA,349578,7/15/17,us,United States
High Stakes,Bryson Tiller,349554,5/26/17,us,United States
Swish Swish,Katy Perry,349541,6/16/17,us,United States
Chained To The Rhythm,Katy Perry,349537,4/7/17,us,United States
Sidewalks,The Weeknd,349443,1/4/17,us,United States
Low Life (feat. The Weeknd),Future,349433,3/10/17,us,United States
No Promises (feat. Demi Lovato),Cheat Codes,349409,6/17/17,us,United States
Sneakin’,Drake,349262,3/11/17,us,United States
Confess,Logic,349254,5/7/17,us,United States
Slippery (feat. Gucci Mane),Migos,349253,3/8/17,us,United States
Location,Khalid,349244,2/18/17,us,United States
Green Light,Lorde,349225,4/20/17,us,United States
Controlla,Drake,349167,1/5/17,us,United States
Closer,The Chainsmokers,349151,5/7/17,us,United States
One Dance,Drake,349122,3/30/17,us,United States
24K Magic,Bruno Mars,349078,3/12/17,us,United States
Losin Control,Russ,349001,5/10/17,us,United States
Comin Out Strong (feat. The Weeknd),Future,348960,3/12/17,us,United States
The Heart Part 4,Kendrick Lamar,348928,4/14/17,us,United States
FEEL.,Kendrick Lamar,348914,5/12/17,us,United States
Say You Won't Let Go,James Arthur,348890,6/22/17,us,United States
pick up the phone,Young Thug,348835,1/11/17,us,United States
Tunnel Vision,Kodak Black,348802,7/15/17,us,United States
Slippery (feat. Gucci Mane),Migos,348738,3/4/17,us,United States
Controlla,Drake,348726,1/6/17,us,United States
It Ain't Me (with Selena Gomez),Kygo,348646,7/6/17,us,United States
Sneakin’,Drake,348644,3/10/17,us,United States
Pretty Girl - Cheat Codes X CADE Remix,Maggie Lindemann,348622,5/12/17,us,United States
You Was Right,Lil Uzi Vert,348608,1/30/17,us,United States
Want You Back,HAIM,348427,5/5/17,us,United States
It Ain't Me (with Selena Gomez),Kygo,348426,7/14/17,us,United States
Say You Won't Let Go,James Arthur,348413,6/23/17,us,United States
Slippery (feat. Gucci Mane),Migos,348404,3/11/17,us,United States
No Promises (feat. Demi Lovato),Cheat Codes,348355,5/7/17,us,United States
Tunnel Vision,Kodak Black,348350,7/13/17,us,United States
Unforgettable,French Montana,348261,4/14/17,us,United States
Sign of the Times,Harry Styles,348255,6/17/17,us,United States
Symphony (feat. Zara Larsson),Clean Bandit,348240,5/6/17,us,United States
Losin Control,Russ,348240,5/5/17,us,United States
do re mi,blackbear,348236,6/15/17,us,United States
Sidewalks,The Weeknd,348205,1/5/17,us,United States
KMT,Drake,348167,4/7/17,us,United States
T-Shirt,Migos,348148,6/20/17,us,United States
In the Name of Love,Martin Garrix,348125,2/4/17,us,United States
I Feel It Coming,The Weeknd,348080,5/26/17,us,United States
Kelly Price (feat. Travis Scott),Migos,348044,2/17/17,us,United States
There for You,Martin Garrix,347926,7/15/17,us,United States
Chill Bill (feat. J. Davi$ & Spooks),Rob $tone,347852,2/14/17,us,United States
Weak,AJR,347836,4/1/17,us,United States
Closer,The Chainsmokers,347807,6/1/17,us,United States
One Dance,Drake,347801,4/7/17,us,United States
Green Light,Lorde,347776,6/20/17,us,United States
I Feel It Coming,The Weeknd,347722,5/11/17,us,United States
Starving,Hailee Steinfeld,347680,2/4/17,us,United States
No Problem (feat. Lil Wayne & 2 Chainz),Chance the Rapper,347678,2/1/17,us,United States
FEEL.,Kendrick Lamar,347646,5/11/17,us,United States
Down,Fifth Harmony,347618,6/21/17,us,United States
goosebumps,Travis Scott,347591,1/30/17,us,United States
Pretty Girl - Cheat Codes X CADE Remix,Maggie Lindemann,347551,4/14/17,us,United States
Don't Leave,Snakehips,347542,2/16/17,us,United States
Tunnel Vision,Kodak Black,347521,7/11/17,us,United States
Losin Control,Russ,347481,3/3/17,us,United States
What The Price,Migos,347378,1/28/17,us,United States
Just Hold On,Steve Aoki,347339,1/29/17,us,United States
wokeuplikethis*,Playboi Carti,347334,6/24/17,us,United States
4422,Drake,347206,4/2/17,us,United States
Call On Me - Ryan Riback Extended Remix,Starley,347154,5/10/17,us,United States
"Know No Better (feat. Travis Scott, Camila Cabello & Quavo)",Major Lazer,347142,7/10/17,us,United States
Free Smoke,Drake,347121,4/21/17,us,United States
T-Shirt,Migos,347044,6/21/17,us,United States
Location,Khalid,347024,2/14/17,us,United States
Kelly Price (feat. Travis Scott),Migos,346955,2/15/17,us,United States
Portland,Drake,346827,7/14/17,us,United States
Good Drank,2 Chainz,346756,6/19/17,us,United States
Losin Control,Russ,346683,5/11/17,us,United States
Chill Bill (feat. J. Davi$ & Spooks),Rob $tone,346674,2/16/17,us,United States
LUST.,Kendrick Lamar,346672,5/7/17,us,United States
Hard Feelings/Loveless,Lorde,346656,6/16/17,us,United States
PRIDE.,Kendrick Lamar,346428,5/7/17,us,United States
Down,Marian Hill,346411,3/7/17,us,United States
Weak,AJR,346400,3/25/17,us,United States
Down,Fifth Harmony,346352,6/16/17,us,United States
All Night,The Vamps,346333,1/31/17,us,United States
Look At Me!,XXXTENTACION,346283,6/24/17,us,United States
Good Life (with G-Eazy & Kehlani),G-Eazy,346269,5/26/17,us,United States
Starboy,The Weeknd,346268,5/8/17,us,United States
Sober,Lorde,346255,6/17/17,us,United States
Symphony (feat. Zara Larsson),Clean Bandit,346248,6/21/17,us,United States
Brown Paper Bag,Migos,346189,1/28/17,us,United States
Perfect Places,Lorde,346134,6/20/17,us,United States
Say You Won't Let Go,James Arthur,346118,6/19/17,us,United States
Say You Won't Let Go,James Arthur,346118,6/20/17,us,United States
Weak,AJR,345956,4/13/17,us,United States
Closer,The Chainsmokers,345938,5/24/17,us,United States
Magnolia,Playboi Carti,345896,5/4/17,us,United States
Rockabye (feat. Sean Paul & Anne-Marie),Clean Bandit,345874,3/3/17,us,United States
Juke Jam (feat. Justin Bieber & Towkio),Chance the Rapper,345805,2/15/17,us,United States
Lose You,Drake,345738,3/30/17,us,United States
No Favors,Big Sean,345713,2/27/17,us,United States
Good Life (with G-Eazy & Kehlani),G-Eazy,345707,5/24/17,us,United States
I Like Me Better,Lauv,345682,6/23/17,us,United States
Blem,Drake,345633,4/20/17,us,United States
do re mi,blackbear,345588,6/16/17,us,United States
Chill Bill (feat. J. Davi$ & Spooks),Rob $tone,345551,2/15/17,us,United States
DUCKWORTH.,Kendrick Lamar,345534,5/5/17,us,United States
I Feel It Coming,The Weeknd,345476,5/10/17,us,United States
Slippery (feat. Gucci Mane),Migos,345318,3/7/17,us,United States
Broccoli (feat. Lil Yachty),Shelley FKA DRAM,345313,5/12/17,us,United States
Sidewalks,The Weeknd,345296,1/6/17,us,United States
Let Me Love You,DJ Snake,345178,2/3/17,us,United States
Blem,Drake,345132,4/21/17,us,United States
Tunnel Vision,Kodak Black,345101,7/12/17,us,United States
Dive,Ed Sheeran,345044,3/27/17,us,United States
pick up the phone,Young Thug,344968,1/5/17,us,United States
Rolex,Ayo & Teo,344838,3/5/17,us,United States
Nothings Into Somethings,Drake,344758,3/31/17,us,United States
Rolex,Ayo & Teo,344702,5/25/17,us,United States
Swang,Rae Sremmurd,344467,1/8/17,us,United States
Rockabye (feat. Sean Paul & Anne-Marie),Clean Bandit,344428,1/5/17,us,United States
Closer,The Chainsmokers,344380,6/15/17,us,United States
Closer,The Chainsmokers,344377,6/20/17,us,United States
No Vacancy,OneRepublic,344327,5/25/17,us,United States
Low Life (feat. The Weeknd),Future,344269,2/17/17,us,United States
Symphony (feat. Zara Larsson),Clean Bandit,344222,4/2/17,us,United States
Needed Me,Rihanna,344210,1/5/17,us,United States
Don't Leave,Snakehips,344187,2/2/17,us,United States
Black Beatles,Rae Sremmurd,344159,3/30/17,us,United States
All Night (feat. Knox Fortune),Chance the Rapper,344077,4/18/17,us,United States
wokeuplikethis*,Playboi Carti,344075,6/18/17,us,United States
The Heart Part 4,Kendrick Lamar,344045,4/13/17,us,United States
Get Right Witcha,Migos,343920,5/6/17,us,United States
Sweet Creature,Harry Styles,343913,5/4/17,us,United States
Get Right Witcha,Migos,343912,5/26/17,us,United States
Pretty Girl - Cheat Codes X CADE Remix,Maggie Lindemann,343878,5/26/17,us,United States
Chained To The Rhythm,Katy Perry,343824,4/2/17,us,United States
"Heatstroke (feat. Young Thug, Pharrell Williams & Ariana Grande)",Calvin Harris,343615,4/7/17,us,United States
I Got You,Bebe Rexha,343610,3/8/17,us,United States
One Dance,Drake,343606,4/8/17,us,United States
Cold Water (feat. Justin Bieber & MØ),Major Lazer,343602,1/12/17,us,United States
Rockabye (feat. Sean Paul & Anne-Marie),Clean Bandit,343599,3/10/17,us,United States
No Problem (feat. Lil Wayne & 2 Chainz),Chance the Rapper,343583,4/15/17,us,United States
Get Right Witcha,Migos,343578,5/12/17,us,United States
Famous,21 Savage,343549,7/10/17,us,United States
pick up the phone,Young Thug,343524,1/28/17,us,United States
How Would You Feel (Paean),Ed Sheeran,343436,3/11/17,us,United States
Rolex,Ayo & Teo,343406,6/1/17,us,United States
Up,NAV,343398,5/5/17,us,United States
Green Light,Lorde,343381,4/2/17,us,United States
T-Shirt,Migos,343358,6/19/17,us,United States
One Dance,Drake,343309,3/9/17,us,United States
Scared to Be Lonely,Martin Garrix,343274,5/6/17,us,United States
Run Up (feat. PARTYNEXTDOOR & Nicki Minaj),Major Lazer,343270,3/5/17,us,United States
